Date,Open,High,Low,Close,Adj Close,Volume
2018-10-09,35.416664123535156,37.650001525878906,35.416664123535156,37.016666412353516,35.786865234375,33000
2018-10-10,37.33333206176758,37.33333206176758,35.43333435058594,35.43333435058594,34.25613784790039,18000
2018-10-11,35.43333435058594,35.43333435058594,35.43333435058594,35.43333435058594,34.25613784790039,0
2018-10-12,36.666664123535156,37.31666564941406,36.666664123535156,37.0,35.770751953125,30000
2018-10-15,37.0,37.0,37.0,37.0,35.770751953125,0
2018-10-16,37.31666564941406,37.31666564941406,36.666664123535156,37.29999923706055,36.060787200927734,21000
2018-10-17,37.58333206176758,37.58333206176758,36.916664123535156,37.43333435058594,36.189693450927734,27000
2018-10-19,36.06666564941406,37.766666412353516,36.0,37.166664123535156,35.93187713623047,27000
2018-10-22,36.70000076293945,37.33333206176758,36.0,37.33333206176758,36.093013763427734,42000
2018-10-23,37.166664123535156,37.166664123535156,36.04999923706055,36.666664123535156,35.44849395751953,15000
2018-10-24,37.5,37.5,32.266666412353516,36.666664123535156,35.44849395751953,42000
2018-10-25,36.33333206176758,36.666664123535156,36.33333206176758,36.666664123535156,35.44849395751953,12000
2018-10-26,35.400001525878906,35.400001525878906,35.0,35.03333282470703,33.869422912597656,9000
2018-10-29,35.03333282470703,35.03333282470703,35.03333282470703,35.03333282470703,33.869422912597656,0
2018-10-30,35.36666488647461,35.36666488647461,35.36666488647461,35.36666488647461,34.19168472290039,3000
2018-10-31,36.666664123535156,37.28333282470703,35.383331298828125,37.266666412353516,36.0285530090332,33000
2018-11-01,37.266666412353516,37.266666412353516,37.266666412353516,37.266666412353516,36.0285530090332,0
2018-11-02,37.266666412353516,37.266666412353516,37.266666412353516,37.266666412353516,36.0285530090332,0
2018-11-05,37.266666412353516,37.266666412353516,37.266666412353516,37.266666412353516,36.0285530090332,0
2018-11-06,35.83333206176758,35.83333206176758,35.81666564941406,35.81666564941406,34.626731872558594,6000
2018-11-07,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-09,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-12,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-13,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-14,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-15,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-16,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-19,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-20,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-21,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-22,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-26,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-27,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-28,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-29,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-11-30,35.81666564941406,35.81666564941406,35.81666564941406,35.81666564941406,34.626731872558594,0
2018-12-03,35.0,35.0,35.0,35.0,33.837196350097656,45000
2018-12-04,35.0,35.0,35.0,35.0,33.837196350097656,30000
2018-12-05,34.666664123535156,35.0,34.666664123535156,35.0,33.837196350097656,36000
2018-12-06,35.666664123535156,35.666664123535156,35.666664123535156,35.666664123535156,34.481712341308594,3000
2018-12-07,35.0,35.0,35.0,35.0,33.837196350097656,12000
2018-12-10,35.0,35.0,35.0,35.0,33.837196350097656,9000
2018-12-11,33.33333206176758,34.33333206176758,33.33333206176758,34.33333206176758,33.19268035888672,6000
2018-12-12,34.33333206176758,34.33333206176758,34.33333206176758,34.33333206176758,33.19268035888672,3000
2018-12-13,34.33333206176758,34.33333206176758,34.33333206176758,34.33333206176758,33.19268035888672,3000
2018-12-14,34.33333206176758,34.33333206176758,34.33333206176758,34.33333206176758,33.19268035888672,0
2018-12-17,34.33333206176758,34.33333206176758,34.33333206176758,34.33333206176758,33.19268035888672,3000
2018-12-18,34.33333206176758,34.33333206176758,34.33333206176758,34.33333206176758,33.19268035888672,0
2018-12-19,35.0,35.0,35.0,35.0,33.837196350097656,3000
2018-12-20,35.0,35.0,35.0,35.0,33.837196350097656,0
2018-12-21,35.0,35.0,35.0,35.0,33.837196350097656,0
2018-12-24,35.0,35.0,35.0,35.0,33.837196350097656,0
2018-12-26,35.0,35.0,35.0,35.0,33.837196350097656,0
2018-12-27,35.0,35.0,35.0,35.0,33.837196350097656,276000
2018-12-28,35.0,36.83333206176758,34.0,34.0,32.870426177978516,15000
2018-12-31,34.03333282470703,37.79999923706055,34.03333282470703,36.633331298828125,35.41626739501953,15000
2019-01-01,35.900001525878906,35.900001525878906,35.900001525878906,35.900001525878906,34.707298278808594,3000
2019-01-02,34.36666488647461,37.766666412353516,34.36666488647461,36.33333206176758,35.1262321472168,21000
2019-01-03,36.33333206176758,36.33333206176758,36.33333206176758,36.33333206176758,35.1262321472168,0
2019-01-04,36.33333206176758,36.33333206176758,36.33333206176758,36.33333206176758,35.1262321472168,0
2019-01-07,35.0,35.0,35.0,35.0,33.837196350097656,276000
2019-01-08,34.400001525878906,36.599998474121094,34.383331298828125,34.766666412353516,33.61162185668945,57000
2019-01-09,34.766666412353516,34.766666412353516,34.766666412353516,34.766666412353516,33.61162185668945,0
2019-01-10,34.766666412353516,34.766666412353516,34.766666412353516,34.766666412353516,33.61162185668945,0
2019-01-11,35.93333435058594,35.93333435058594,35.93333435058594,35.93333435058594,34.73952102661133,6000
2019-01-14,35.93333435058594,35.93333435058594,35.93333435058594,35.93333435058594,34.73952102661133,0
2019-01-15,34.133331298828125,34.33333206176758,34.133331298828125,34.33333206176758,33.19268035888672,6000
2019-01-16,34.33333206176758,34.33333206176758,34.33333206176758,34.33333206176758,33.19268035888672,0
2019-01-17,34.33333206176758,34.33333206176758,34.33333206176758,34.33333206176758,33.19268035888672,0
2019-01-18,34.33333206176758,34.33333206176758,34.33333206176758,34.33333206176758,33.19268035888672,6000
2019-01-21,33.266666412353516,34.33333206176758,33.266666412353516,34.33333206176758,33.19268035888672,12000
