Date,Open,High,Low,Close,Adj Close,Volume
2008-10-21,25.0,25.670000076293945,21.700000762939453,24.530000686645508,18.407981872558594,36804
2008-10-22,26.56999969482422,26.56999969482422,22.079999923706055,23.329999923706055,17.507469177246094,1159
2008-10-23,22.31999969482422,22.329999923706055,21.700000762939453,22.149999618530273,16.621963500976562,1065
2008-10-24,19.329999923706055,21.0,15.680000305175781,17.079999923706055,12.81729793548584,4021
2008-10-27,15.0,15.329999923706055,13.170000076293945,13.670000076293945,10.258340835571289,14642
2008-10-29,16.670000076293945,18.329999923706055,15.869999885559082,17.479999542236328,13.117466926574707,8521
2008-10-31,16.670000076293945,20.670000076293945,16.670000076293945,18.06999969482422,13.560221672058105,44995
2008-11-03,18.020000457763672,21.68000030517578,18.020000457763672,21.68000030517578,16.269262313842773,53190
2008-11-04,19.350000381469727,23.25,19.350000381469727,21.450000762939453,16.096662521362305,67882
2008-11-05,22.329999923706055,24.93000030517578,21.93000030517578,22.93000030517578,17.207298278808594,9526
2008-11-06,22.329999923706055,24.31999969482422,20.899999618530273,23.549999237060547,17.672561645507812,8060
2008-11-07,21.3700008392334,24.1299991607666,21.3700008392334,23.399999618530273,17.55999755859375,914
2008-11-10,21.5,25.75,21.5,25.75,19.323503494262695,8838
2008-11-11,27.329999923706055,28.0,24.0,24.68000030517578,18.520545959472656,14736
2008-11-12,24.170000076293945,24.170000076293945,22.219999313354492,22.280000686645508,16.719520568847656,5367
2008-11-14,22.329999923706055,22.469999313354492,21.18000030517578,21.850000381469727,16.39683723449707,4387
2008-11-17,21.329999923706055,21.329999923706055,19.829999923706055,20.0,15.008544921875,158115
2008-11-18,19.0,20.329999923706055,18.950000762939453,19.0,14.25811767578125,51011
2008-11-19,19.81999969482422,19.81999969482422,18.049999237060547,18.149999618530273,13.620254516601562,1127
2008-11-20,18.149999618530273,18.149999618530273,18.149999618530273,18.149999618530273,13.620254516601562,0
2008-11-21,17.670000076293945,18.979999542236328,17.549999237060547,18.25,13.695298194885254,7712
2008-11-24,18.979999542236328,18.979999542236328,17.549999237060547,17.56999969482422,13.185007095336914,877
2008-11-25,17.5,18.1299991607666,17.5,17.969999313354492,13.485177993774414,368
2008-11-26,17.93000030517578,18.75,17.280000686645508,18.56999969482422,13.935433387756348,1196
2008-11-27,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,13.935433387756348,0
2008-11-28,17.670000076293945,18.170000076293945,17.649999618530273,18.170000076293945,13.635263442993164,355
2008-12-01,17.600000381469727,17.81999969482422,17.600000381469727,17.68000030517578,13.26755428314209,73
2008-12-02,18.0,18.0,16.799999237060547,17.049999237060547,12.794785499572754,1050
2008-12-03,16.950000762939453,17.670000076293945,16.670000076293945,17.479999542236328,13.117466926574707,877
2008-12-04,16.950000762939453,18.170000076293945,16.950000762939453,18.170000076293945,13.635263442993164,276
2008-12-05,18.350000381469727,19.079999923706055,18.350000381469727,19.0,14.25811767578125,3631
2008-12-08,19.950000762939453,19.950000762939453,18.450000762939453,19.3799991607666,14.543278694152832,588
2008-12-10,18.670000076293945,19.329999923706055,18.56999969482422,18.829999923706055,14.130544662475586,2070
2008-12-11,18.079999923706055,19.780000686645508,18.079999923706055,19.530000686645508,14.65584659576416,1292
