Date,Open,High,Low,Close,Adj Close,Volume
2015-12-02,252.5,254.39999389648438,238.9499969482422,240.39999389648438,225.4736328125,95708
2015-12-03,241.5,242.0,232.39999389648438,234.14999389648438,219.6116943359375,31309
2015-12-04,233.0,236.0,232.14999389648438,233.0500030517578,218.57997131347656,23575
2015-12-07,233.0500030517578,235.0500030517578,229.0500030517578,231.64999389648438,217.26690673828125,33099
2015-12-08,230.0500030517578,237.5,228.3000030517578,234.35000610351562,219.7992706298828,210742
2015-12-09,235.9499969482422,236.6999969482422,228.89999389648438,230.10000610351562,215.81314086914062,63942
2015-12-10,230.0,233.4499969482422,229.10000610351562,232.89999389648438,218.4392852783203,14136
2015-12-11,232.0,234.85000610351562,228.0,230.75,216.4227752685547,37534
2015-12-14,226.6999969482422,234.5,226.6999969482422,231.25,216.89170837402344,11157
2015-12-15,233.89999389648438,233.89999389648438,228.5500030517578,231.60000610351562,217.22000122070312,9297
2015-12-16,232.89999389648438,240.0500030517578,231.0,233.5,219.0020294189453,83625
2015-12-17,233.5,238.8000030517578,230.0,237.3000030517578,222.5660858154297,39393
2015-12-18,237.0,241.5,232.0,234.75,220.17442321777344,59954
2015-12-21,235.0,235.0,231.10000610351562,232.9499969482422,218.4862060546875,71019
2015-12-22,233.3000030517578,240.0,231.60000610351562,232.75,218.29859924316406,40201
2015-12-23,234.0,241.6999969482422,233.0,235.85000610351562,221.2061309814453,50089
2015-12-24,234.0,242.3000030517578,234.0,236.1999969482422,221.5343780517578,53414
2015-12-28,237.0,243.3000030517578,235.0,236.0500030517578,221.39369201660156,92953
2015-12-29,239.75,239.75,233.3000030517578,236.10000610351562,221.44061279296875,32145
2015-12-30,237.8000030517578,242.89999389648438,235.10000610351562,240.10000610351562,225.19224548339844,40084
2015-12-31,239.0,239.9499969482422,234.25,235.3000030517578,220.69029235839844,20698
2016-01-01,237.0,248.0,235.14999389648438,245.6999969482422,230.4445343017578,125018
2016-01-04,244.8000030517578,245.9499969482422,235.35000610351562,236.75,222.0502471923828,45684
2016-01-05,239.9499969482422,242.75,236.0,237.5,222.753662109375,50600
2016-01-06,239.6999969482422,247.0,236.0,239.14999389648438,224.3012237548828,101508
2016-01-07,240.10000610351562,245.0,235.3000030517578,237.0500030517578,222.33160400390625,238082
2016-01-08,239.5,246.39999389648438,239.0,244.85000610351562,229.64730834960938,148589
2016-01-11,241.0,246.85000610351562,238.0,240.1999969482422,225.28602600097656,144889
2016-01-12,240.5,241.85000610351562,233.5500030517578,234.89999389648438,220.31507873535156,38832
2016-01-13,237.89999389648438,238.89999389648438,212.0,228.5,214.31248474121094,67571
2016-01-14,216.5,230.0,216.0500030517578,221.0,207.27816772460938,29815
2016-01-15,223.0,228.0,209.0,218.75,205.16787719726562,96775
2016-01-18,214.5500030517578,217.0,200.10000610351562,201.5500030517578,189.03579711914062,39172
2016-01-19,200.0,214.89999389648438,200.0,210.25,197.19561767578125,25948
2016-01-20,205.0,209.89999389648438,199.75,207.5,194.6163787841797,25371
2016-01-21,209.89999389648438,211.1999969482422,202.25,203.9499969482422,191.28680419921875,22803
2016-01-22,209.9499969482422,219.89999389648438,205.75,216.35000610351562,202.91688537597656,83188
2016-01-25,219.9499969482422,229.0,216.9499969482422,219.0500030517578,205.44921875,38259
2016-01-27,220.0,228.75,210.0,219.5500030517578,205.91818237304688,52290
2016-01-28,224.9499969482422,225.0,213.1999969482422,219.35000610351562,205.73062133789062,41636
2016-01-29,221.9499969482422,228.3000030517578,217.75,224.89999389648438,210.9359893798828,31848
2016-02-01,233.39999389648438,233.39999389648438,224.10000610351562,225.4499969482422,211.45184326171875,58716
2016-02-02,225.0,233.5,221.0,223.9499969482422,210.04498291015625,82348
2016-02-03,221.89999389648438,222.10000610351562,212.10000610351562,215.75,202.3541259765625,10391
2016-02-04,218.85000610351562,218.85000610351562,205.5,208.3000030517578,195.36668395996094,13770
2016-02-05,206.64999389648438,215.0,206.0,212.3000030517578,199.11834716796875,36828
2016-02-08,213.25,215.39999389648438,204.10000610351562,206.9499969482422,194.10052490234375,11964
2016-02-09,203.10000610351562,208.5,203.0,205.89999389648438,193.11570739746094,30572
2016-02-10,206.9499969482422,207.8000030517578,199.5500030517578,205.5500030517578,192.78744506835938,70646
2016-02-11,203.10000610351562,204.0,180.5500030517578,182.3000030517578,170.9810333251953,58185
2016-02-12,182.0500030517578,182.25,168.0,171.5,160.85159301757812,33677
2016-02-15,177.89999389648438,185.0,174.0,182.0,170.69967651367188,31567
2016-02-16,183.0,185.8000030517578,178.0,179.1999969482422,168.07351684570312,13632
2016-02-17,181.39999389648438,181.39999389648438,166.0,176.39999389648438,165.44732666015625,26189
2016-02-18,179.85000610351562,183.5,171.5,177.25,166.2445831298828,12406
2016-02-19,187.0,187.0,175.1999969482422,177.6999969482422,166.66664123535156,28298
2016-02-22,178.0,182.35000610351562,176.0,179.64999389648438,168.4955596923828,10660
2016-02-23,183.5,190.0500030517578,171.5,178.35000610351562,167.2762908935547,56582
2016-02-24,179.0,182.4499969482422,172.39999389648438,174.14999389648438,163.33706665039062,20565
2016-02-25,179.60000610351562,179.60000610351562,172.0,173.0500030517578,162.30538940429688,18951
2016-02-26,172.9499969482422,178.9499969482422,163.1999969482422,164.64999389648438,154.42689514160156,24698
2016-02-29,166.0500030517578,186.39999389648438,158.9499969482422,176.89999389648438,165.9163055419922,34502
2016-03-01,174.75,182.89999389648438,172.3000030517578,181.8000030517578,170.51205444335938,34869
2016-03-02,184.0,191.8000030517578,184.0,187.0500030517578,175.43609619140625,58898
2016-03-03,189.89999389648438,200.0,189.89999389648438,198.0,185.7062225341797,108517
2016-03-04,199.6999969482422,203.0,191.10000610351562,200.75,188.28549194335938,74753
2016-03-08,200.0,204.39999389648438,193.75,196.89999389648438,184.67453002929688,28676
2016-03-09,194.0,197.39999389648438,189.0500030517578,191.0500030517578,179.187744140625,46118
