Date,Open,High,Low,Close,Adj Close,Volume
2024-01-25,9.194999694824219,9.800000190734863,9.1899995803833,9.414999961853027,9.414999961853027,152920
2024-01-29,10.050000190734863,10.050000190734863,9.430000305175781,9.854999542236328,9.854999542236328,284780
2024-01-30,10.100000381469727,10.100000381469727,9.59000015258789,9.805000305175781,9.805000305175781,97950
2024-01-31,9.944999694824219,9.949999809265137,9.545000076293945,9.640000343322754,9.640000343322754,63030
2024-02-01,9.829999923706055,9.829999923706055,9.40999984741211,9.600000381469727,9.600000381469727,111800
2024-02-02,9.600000381469727,9.795000076293945,9.305000305175781,9.515000343322754,9.515000343322754,39290
2024-02-05,8.680000305175781,11.369999885559082,8.680000305175781,10.194999694824219,10.194999694824219,1068100
2024-02-06,10.600000381469727,10.699999809265137,10.0,10.119999885559082,10.119999885559082,205160
2024-02-07,10.699999809265137,10.699999809265137,9.800000190734863,10.229999542236328,10.229999542236328,260970
2024-02-08,10.385000228881836,10.385000228881836,9.600000381469727,9.869999885559082,9.869999885559082,103560
2024-02-09,9.619999885559082,10.085000038146973,9.494999885559082,9.819999694824219,9.819999694824219,61380
2024-02-12,10.364999771118164,11.5,8.600000381469727,8.765000343322754,8.765000343322754,3980470
2024-02-13,9.15999984741211,9.15999984741211,7.375,7.65500020980835,7.65500020980835,709030
2024-02-14,7.84499979019165,8.279999732971191,7.650000095367432,7.880000114440918,7.880000114440918,562600
2024-02-15,8.399999618530273,9.454999923706055,8.399999618530273,9.454999923706055,9.454999923706055,4848710
2024-02-16,9.6899995803833,10.449999809265137,9.324999809265137,10.0,10.0,16447000
2024-02-19,10.21500015258789,10.914999961853027,10.135000228881836,10.225000381469727,10.225000381469727,21352880
2024-02-20,10.324999809265137,10.78499984741211,10.255000114440918,10.710000038146973,10.710000038146973,3907580
2024-02-21,10.800000190734863,10.984999656677246,10.649999618530273,10.774999618530273,10.774999618530273,3567850
2024-02-22,10.899999618530273,10.930000305175781,10.484999656677246,10.675000190734863,10.675000190734863,1447550
2024-02-23,10.699999809265137,10.779999732971191,10.100000381469727,10.484999656677246,10.484999656677246,2433670
2024-02-26,10.585000038146973,10.600000381469727,9.914999961853027,10.005000114440918,10.005000114440918,3914300
2024-02-27,10.100000381469727,10.295000076293945,9.899999618530273,10.100000381469727,10.100000381469727,8695300
2024-02-28,10.100000381469727,10.289999961853027,9.819999694824219,10.015000343322754,10.015000343322754,654510
2024-02-29,10.095000267028809,10.475000381469727,10.050000190734863,10.395000457763672,10.395000457763672,8333470
2024-03-01,10.425000190734863,10.795000076293945,10.425000190734863,10.6850004196167,10.6850004196167,6969550
2024-03-04,10.739999771118164,11.199999809265137,10.414999961853027,10.960000038146973,10.960000038146973,5848970
2024-03-05,11.100000381469727,11.114999771118164,10.125,10.420000076293945,10.420000076293945,6374660
2024-03-06,10.350000381469727,10.595000267028809,10.3100004196167,10.395000457763672,10.395000457763672,2730690
2024-03-07,10.5,10.59000015258789,10.194999694824219,10.444999694824219,10.444999694824219,3929480
2024-03-11,10.399999618530273,10.645000457763672,10.100000381469727,10.234999656677246,10.234999656677246,2621640
2024-03-12,10.305000305175781,10.5,9.899999618530273,10.095000267028809,10.095000267028809,1398650
2024-03-13,10.130000114440918,10.300000190734863,9.199999809265137,9.529999732971191,9.529999732971191,2899680
2024-03-14,9.694999694824219,9.914999961853027,7.625,7.664999961853027,7.664999961853027,9279300
2024-03-15,7.300000190734863,8.199999809265137,6.71999979019165,6.965000152587891,6.965000152587891,13785040
2024-03-18,7.079999923706055,7.659999847412109,7.079999923706055,7.644999980926514,7.644999980926514,11077840
2024-03-19,7.505000114440918,7.849999904632568,7.255000114440918,7.434999942779541,7.434999942779541,4149420
2024-03-20,7.59499979019165,7.695000171661377,7.21999979019165,7.525000095367432,7.525000095367432,6687740
2024-03-21,7.550000190734863,8.194999694824219,7.269999980926514,7.704999923706055,7.704999923706055,3710420
2024-03-22,7.599999904632568,8.100000381469727,7.519999980926514,7.920000076293945,7.920000076293945,2586600
2024-03-26,7.815000057220459,8.100000381469727,7.78000020980835,7.880000114440918,7.880000114440918,1902590
2024-03-27,7.849999904632568,7.994999885559082,7.480000019073486,7.644999980926514,7.644999980926514,7510470
2024-03-28,7.760000228881836,7.800000190734863,7.5,7.684999942779541,7.684999942779541,9968960
2024-04-01,7.619999885559082,8.085000038146973,7.619999885559082,7.925000190734863,7.925000190734863,1157270
2024-04-02,8.414999961853027,8.4350004196167,8.149999618530273,8.229999542236328,8.229999542236328,2943300
2024-04-03,8.119999885559082,8.279999732971191,8.109999656677246,8.149999618530273,8.149999618530273,2797290
2024-04-04,8.270000457763672,8.96500015258789,8.270000457763672,8.960000038146973,8.960000038146973,6951160
2024-04-05,8.960000038146973,9.149999618530273,8.729999542236328,8.960000038146973,8.960000038146973,6885820
2024-04-08,9.0,9.050000190734863,8.5,8.795000076293945,8.795000076293945,3876470
2024-04-09,8.899999618530273,8.899999618530273,8.555000305175781,8.649999618530273,8.649999618530273,2085570
2024-04-10,8.899999618530273,8.899999618530273,8.595000267028809,8.739999771118164,8.739999771118164,2950120
2024-04-12,8.800000190734863,8.800000190734863,8.305000305175781,8.470000267028809,8.470000267028809,3291900
2024-04-15,8.210000038146973,8.5,8.09000015258789,8.335000038146973,8.335000038146973,2532790
2024-04-16,8.460000038146973,8.5649995803833,8.25,8.364999771118164,8.364999771118164,902750
2024-04-18,8.53499984741211,8.53499984741211,8.329999923706055,8.364999771118164,8.364999771118164,551440
2024-04-19,8.300000190734863,9.0,8.194999694824219,8.789999961853027,8.789999961853027,4929290
2024-04-22,9.385000228881836,9.385000228881836,8.869999885559082,9.074999809265137,9.074999809265137,4473310
2024-04-23,9.380000114440918,9.380000114440918,9.050000190734863,9.255000114440918,9.255000114440918,1530450
2024-04-24,9.390000343322754,9.550000190734863,9.260000228881836,9.364999771118164,9.364999771118164,2175880
2024-04-25,9.385000228881836,9.484999656677246,9.270000457763672,9.395000457763672,9.395000457763672,2749040
2024-04-26,9.255000114440918,9.475000381469727,9.255000114440918,9.369999885559082,9.369999885559082,2743540
2024-04-29,9.489999771118164,9.494999885559082,8.904999732971191,9.154999732971191,9.154999732971191,10656560
2024-04-30,9.199999809265137,9.449999809265137,9.194999694824219,9.404999732971191,9.404999732971191,2014460
2024-05-02,9.404999732971191,9.550000190734863,9.380000114440918,9.479999542236328,9.479999542236328,597430
2024-05-03,9.5,9.630000114440918,9.305000305175781,9.369999885559082,9.369999885559082,1173330
2024-05-06,9.579999923706055,9.579999923706055,9.024999618530273,9.300000190734863,9.300000190734863,1268270
2024-05-07,9.444999694824219,9.444999694824219,9.050000190734863,9.194999694824219,9.194999694824219,1832090
2024-05-08,9.199999809265137,9.300000190734863,8.819999694824219,8.9399995803833,8.9399995803833,6452970
2024-05-09,9.0649995803833,9.380000114440918,8.920000076293945,9.039999961853027,9.039999961853027,7159860
2024-05-10,9.1850004196167,9.9399995803833,9.100000381469727,9.899999618530273,9.899999618530273,4579130
2024-05-13,9.899999618530273,9.979999542236328,9.425000190734863,9.614999771118164,9.614999771118164,3732420
2024-05-14,9.699999809265137,10.199999809265137,9.619999885559082,9.800000190734863,9.800000190734863,3953390
2024-05-15,10.005000114440918,10.199999809265137,9.859999656677246,9.989999771118164,9.989999771118164,2628800
2024-05-16,10.109999656677246,10.1899995803833,9.725000381469727,9.989999771118164,9.989999771118164,882840
2024-05-17,10.149999618530273,10.149999618530273,9.805000305175781,10.005000114440918,10.005000114440918,6396720
2024-05-21,10.399999618530273,10.399999618530273,10.104999542236328,10.194999694824219,10.194999694824219,1914680
2024-05-22,10.324999809265137,10.5,10.109999656677246,10.3149995803833,10.3149995803833,3629390
2024-05-23,10.399999618530273,10.489999771118164,10.300000190734863,10.40999984741211,10.40999984741211,1139250
2024-05-24,10.475000381469727,10.510000228881836,10.225000381469727,10.3100004196167,10.3100004196167,1437100
2024-05-27,10.324999809265137,10.395000457763672,10.005000114440918,10.119999885559082,10.119999885559082,6641130
2024-05-28,10.145000457763672,10.295000076293945,10.145000457763672,10.25,10.25,1418470
2024-05-29,10.25,10.454999923706055,10.100000381469727,10.34000015258789,10.34000015258789,7265200
2024-05-30,10.350000381469727,10.489999771118164,9.800000190734863,9.899999618530273,9.899999618530273,12311480
2024-05-31,9.899999618530273,10.850000381469727,9.850000381469727,10.600000381469727,10.600000381469727,9125248
2024-06-03,10.800000190734863,10.800000190734863,10.0,10.0,10.0,4212556
2024-06-04,10.0,10.050000190734863,9.0,9.0,9.0,3389335
2024-06-05,9.0,9.899999618530273,8.800000190734863,9.899999618530273,9.899999618530273,2860319
2024-06-06,10.449999809265137,10.600000381469727,9.75,9.899999618530273,9.899999618530273,6832555
2024-06-07,10.100000381469727,10.300000190734863,9.899999618530273,10.0,10.0,3297674
2024-06-10,10.199999809265137,10.399999618530273,9.550000190734863,9.699999809265137,9.699999809265137,15908247
2024-06-11,9.850000381469727,9.949999809265137,9.600000381469727,9.699999809265137,9.699999809265137,8997423
2024-06-12,9.899999618530273,10.369999885559082,9.699999809265137,9.760000228881836,9.760000228881836,13011356
2024-06-13,9.899999618530273,9.979999542236328,9.569999694824219,9.619999885559082,9.619999885559082,17495550
2024-06-14,9.789999961853027,9.949999809265137,9.550000190734863,9.619999885559082,9.619999885559082,14482830
2024-06-18,10.149999618530273,10.149999618530273,9.479999542236328,9.5,9.5,12059689
2024-06-19,9.420000076293945,9.619999885559082,9.319999694824219,9.390000343322754,9.390000343322754,7055677
2024-06-20,9.430000305175781,9.5,9.0,9.09000015258789,9.09000015258789,7053934
2024-06-21,9.140000343322754,9.34000015258789,8.75,9.079999923706055,9.079999923706055,30857353
